condo_name,x_coord,y_coord,district,median,refPeriod
MERAWOODS,19821.989334660001,37573.471111829997,23,2.17,2015Q2
MERAWOODS,19821.989334660001,37573.471111829997,23,1.9,2017Q4
MERAWOODS,19821.989334660001,37573.471111829997,23,2.03,2016Q2
MERAWOODS,19821.989334660001,37573.471111829997,23,1.93,2015Q4
ELLIOT AT THE EAST COAST,38867.704029029998,32638.6554629,15,2.78,2015Q2
ELLIOT AT THE EAST COAST,38867.704029029998,32638.6554629,15,2.97,2015Q3
ELLIOT AT THE EAST COAST,38867.704029029998,32638.6554629,15,3.17,2016Q1
ELLIOT AT THE EAST COAST,38867.704029029998,32638.6554629,15,2.79,2016Q2
THE DAIRY FARM,20961.911307440001,38617.811598839999,23,2.06,2015Q2
THE DAIRY FARM,20961.911307440001,38617.811598839999,23,2.08,2015Q3
THE DAIRY FARM,20961.911307440001,38617.811598839999,23,2.13,2016Q2
THE DAIRY FARM,20961.911307440001,38617.811598839999,23,2.04,2016Q4
THE DAIRY FARM,20961.911307440001,38617.811598839999,23,2.04,2017Q1
THE DAIRY FARM,20961.911307440001,38617.811598839999,23,2.16,2016Q3
THE DAIRY FARM,20961.911307440001,38617.811598839999,23,2.05,2017Q4
THE DAIRY FARM,20961.911307440001,38617.811598839999,23,2.11,2017Q2
THE DAIRY FARM,20961.911307440001,38617.811598839999,23,2.25,2016Q1
THE DAIRY FARM,20961.911307440001,38617.811598839999,23,2.02,2017Q3
THE DAIRY FARM,20961.911307440001,38617.811598839999,23,2.04,2015Q4
ZEDGE,29648.311772029999,33840.363590360001,11,4.8,2015Q1
ZEDGE,29648.311772029999,33840.363590360001,11,4.34,2015Q2
ZEDGE,29648.311772029999,33840.363590360001,11,3.85,2015Q3
ZEDGE,29648.311772029999,33840.363590360001,11,3.45,2016Q1
ZEDGE,29648.311772029999,33840.363590360001,11,3.92,2016Q2
ZEDGE,29648.311772029999,33840.363590360001,11,3.19,2017Q4
ZEDGE,29648.311772029999,33840.363590360001,11,3.2,2016Q4
ZEDGE,29648.311772029999,33840.363590360001,11,3.64,2016Q3
ZEDGE,29648.311772029999,33840.363590360001,11,3.51,2017Q3
ZEDGE,29648.311772029999,33840.363590360001,11,3.23,2017Q2
ZEDGE,29648.311772029999,33840.363590360001,11,3.61,2017Q1
THE PANORAMA,28056.149,39713.2756,20,3.95,2017Q4
THE GALE,42864.596315870001,37911.050326069997,17,2.56,2015Q2
THE GALE,42864.596315870001,37911.050326069997,17,2.67,2015Q1
THE GALE,42864.596315870001,37911.050326069997,17,2.53,2015Q3
THE GALE,42864.596315870001,37911.050326069997,17,2.33,2016Q4
THE GALE,42864.596315870001,37911.050326069997,17,2.3,2017Q1
THE GALE,42864.596315870001,37911.050326069997,17,2.3,2016Q3
THE GALE,42864.596315870001,37911.050326069997,17,2.23,2017Q2
THE GALE,42864.596315870001,37911.050326069997,17,2.25,2016Q1
THE GALE,42864.596315870001,37911.050326069997,17,2.24,2017Q3
THE GALE,42864.596315870001,37911.050326069997,17,2.46,2015Q4
THE GALE,42864.596315870001,37911.050326069997,17,2.19,2016Q2
8 @ MOUNT SOPHIA,29397.203786180002,31537.083591770001,09,5.6,2015Q2
8 @ MOUNT SOPHIA,29397.203786180002,31537.083591770001,09,4.98,2015Q1
8 @ MOUNT SOPHIA,29397.203786180002,31537.083591770001,09,5.39,2015Q3
8 @ MOUNT SOPHIA,29397.203786180002,31537.083591770001,09,5.16,2016Q4
8 @ MOUNT SOPHIA,29397.203786180002,31537.083591770001,09,5.15,2017Q2
8 @ MOUNT SOPHIA,29397.203786180002,31537.083591770001,09,5.04,2017Q3
8 @ MOUNT SOPHIA,29397.203786180002,31537.083591770001,09,5.35,2016Q2
8 @ MOUNT SOPHIA,29397.203786180002,31537.083591770001,09,5.34,2016Q3
8 @ MOUNT SOPHIA,29397.203786180002,31537.083591770001,09,4.88,2017Q4
8 @ MOUNT SOPHIA,29397.203786180002,31537.083591770001,09,5.08,2016Q1
8 @ MOUNT SOPHIA,29397.203786180002,31537.083591770001,09,4.65,2017Q1
8 @ MOUNT SOPHIA,29397.203786180002,31537.083591770001,09,5.21,2015Q4
DAHLIA PARK CONDOMINIUM,42680.235278289997,37849.577770770003,17,2.23,2015Q3
DAHLIA PARK CONDOMINIUM,42680.235278289997,37849.577770770003,17,1.99,2017Q2
DAHLIA PARK CONDOMINIUM,42680.235278289997,37849.577770770003,17,2.13,2015Q4
DAHLIA PARK CONDOMINIUM,42680.235278289997,37849.577770770003,17,1.99,2017Q1
DAHLIA PARK CONDOMINIUM,42680.235278289997,37849.577770770003,17,1.95,2017Q3
DAHLIA PARK CONDOMINIUM,42680.235278289997,37849.577770770003,17,1.98,2017Q4
THE LIGHT @ CAIRNHILL,28503.987621029998,32050.338376820002,09,4.63,2015Q2
THE LIGHT @ CAIRNHILL,28503.987621029998,32050.338376820002,09,4.35,2015Q3
THE LIGHT @ CAIRNHILL,28503.987621029998,32050.338376820002,09,4.18,2017Q4
THE LIGHT @ CAIRNHILL,28503.987621029998,32050.338376820002,09,4.42,2016Q2
THE LIGHT @ CAIRNHILL,28503.987621029998,32050.338376820002,09,4.24,2017Q3
THE RIVERWALK,29671.796120439999,30147.634888370001,01,4.02,2015Q2
THE RIVERWALK,29671.796120439999,30147.634888370001,01,4.51,2015Q1
THE RIVERWALK,29671.796120439999,30147.634888370001,01,3.72,2017Q2
THE RIVERWALK,29671.796120439999,30147.634888370001,01,3.81,2016Q4
THE RIVERWALK,29671.796120439999,30147.634888370001,01,4.16,2015Q3
THE RIVERWALK,29671.796120439999,30147.634888370001,01,4.06,2016Q3
THE RIVERWALK,29671.796120439999,30147.634888370001,01,4.18,2016Q2
THE RIVERWALK,29671.796120439999,30147.634888370001,01,3.72,2017Q1
THE RIVERWALK,29671.796120439999,30147.634888370001,01,4.03,2015Q4
THE RIVERWALK,29671.796120439999,30147.634888370001,01,4.02,2017Q4
THE RIVERWALK,29671.796120439999,30147.634888370001,01,3.65,2017Q3
SIGNATURE PARK,20709.929315550001,35894.68309393,21,2.27,2015Q1
SIGNATURE PARK,20709.929315550001,35894.68309393,21,2.23,2015Q2
SIGNATURE PARK,20709.929315550001,35894.68309393,21,2.23,2015Q3
SIGNATURE PARK,20709.929315550001,35894.68309393,21,2.15,2017Q2
SIGNATURE PARK,20709.929315550001,35894.68309393,21,2.1,2016Q4
SIGNATURE PARK,20709.929315550001,35894.68309393,21,2.01,2017Q1
SIGNATURE PARK,20709.929315550001,35894.68309393,21,2.04,2017Q4
SIGNATURE PARK,20709.929315550001,35894.68309393,21,2.05,2017Q3
SIGNATURE PARK,20709.929315550001,35894.68309393,21,2.21,2015Q4
SIGNATURE PARK,20709.929315550001,35894.68309393,21,2.22,2016Q1
SIGNATURE PARK,20709.929315550001,35894.68309393,21,2.13,2016Q3
SIGNATURE PARK,20709.929315550001,35894.68309393,21,2.13,2016Q2
CLIVEDEN AT GRANGE,27255.38162206,31325.358797729999,10,4.32,2015Q2
CLIVEDEN AT GRANGE,27255.38162206,31325.358797729999,10,4.62,2015Q3
CLIVEDEN AT GRANGE,27255.38162206,31325.358797729999,10,4.52,2015Q1
CLIVEDEN AT GRANGE,27255.38162206,31325.358797729999,10,4.28,2017Q2
CLIVEDEN AT GRANGE,27255.38162206,31325.358797729999,10,4.19,2017Q1
CLIVEDEN AT GRANGE,27255.38162206,31325.358797729999,10,4.44,2017Q3
CLIVEDEN AT GRANGE,27255.38162206,31325.358797729999,10,4.31,2016Q3
DOUBLE BAY RESIDENCES,41712.328280570002,35866.905222950003,18,3.15,2015Q2
DOUBLE BAY RESIDENCES,41712.328280570002,35866.905222950003,18,3.03,2015Q3
DOUBLE BAY RESIDENCES,41712.328280570002,35866.905222950003,18,3.32,2015Q1
DOUBLE BAY RESIDENCES,41712.328280570002,35866.905222950003,18,2.96,2017Q2
DOUBLE BAY RESIDENCES,41712.328280570002,35866.905222950003,18,3.24,2015Q4
DOUBLE BAY RESIDENCES,41712.328280570002,35866.905222950003,18,2.88,2017Q3
DOUBLE BAY RESIDENCES,41712.328280570002,35866.905222950003,18,3.2,2016Q3
DOUBLE BAY RESIDENCES,41712.328280570002,35866.905222950003,18,2.83,2017Q4
DOUBLE BAY RESIDENCES,41712.328280570002,35866.905222950003,18,3.15,2016Q1
DOUBLE BAY RESIDENCES,41712.328280570002,35866.905222950003,18,2.88,2017Q1
DOUBLE BAY RESIDENCES,41712.328280570002,35866.905222950003,18,2.85,2016Q4
DOUBLE BAY RESIDENCES,41712.328280570002,35866.905222950003,18,3.2,2016Q2
THE COAST AT SENTOSA COVE,29244.37077272,25498.25471214,04,3.71,2015Q2
THE COAST AT SENTOSA COVE,29244.37077272,25498.25471214,04,3.61,2015Q1
THE COAST AT SENTOSA COVE,29244.37077272,25498.25471214,04,3.56,2015Q3
THE COAST AT SENTOSA COVE,29244.37077272,25498.25471214,04,3.44,2016Q2
THE COAST AT SENTOSA COVE,29244.37077272,25498.25471214,04,3.47,2016Q4
THE COAST AT SENTOSA COVE,29244.37077272,25498.25471214,04,3.37,2017Q1
THE COAST AT SENTOSA COVE,29244.37077272,25498.25471214,04,3.51,2016Q3
THE COAST AT SENTOSA COVE,29244.37077272,25498.25471214,04,3.38,2017Q4
THE COAST AT SENTOSA COVE,29244.37077272,25498.25471214,04,3.46,2017Q2
THE COAST AT SENTOSA COVE,29244.37077272,25498.25471214,04,3.55,2016Q1
THE COAST AT SENTOSA COVE,29244.37077272,25498.25471214,04,3.46,2017Q3
THE COAST AT SENTOSA COVE,29244.37077272,25498.25471214,04,3.46,2015Q4
AALTO,35104.253532990003,31235.620303259999,15,3.5,2015Q2
AALTO,35104.253532990003,31235.620303259999,15,3.92,2015Q1
AALTO,35104.253532990003,31235.620303259999,15,3.6,2015Q3
AALTO,35104.253532990003,31235.620303259999,15,3.66,2016Q1
AALTO,35104.253532990003,31235.620303259999,15,3.33,2017Q2
AALTO,35104.253532990003,31235.620303259999,15,3.4,2017Q3
AALTO,35104.253532990003,31235.620303259999,15,3.6,2016Q2
AALTO,35104.253532990003,31235.620303259999,15,3.48,2016Q3
AALTO,35104.253532990003,31235.620303259999,15,3.35,2017Q1
MARINA BAY SUITES,30092.013121499999,29204.925556650002,01,4.61,2015Q3
MARINA BAY SUITES,30092.013121499999,29204.925556650002,01,4.72,2015Q2
MARINA BAY SUITES,30092.013121499999,29204.925556650002,01,4.27,2017Q2
MARINA BAY SUITES,30092.013121499999,29204.925556650002,01,4.29,2016Q1
MARINA BAY SUITES,30092.013121499999,29204.925556650002,01,4.37,2016Q4
MARINA BAY SUITES,30092.013121499999,29204.925556650002,01,4.07,2017Q1
MARINA BAY SUITES,30092.013121499999,29204.925556650002,01,4.48,2017Q4
MARINA BAY SUITES,30092.013121499999,29204.925556650002,01,4.27,2016Q3
MARINA BAY SUITES,30092.013121499999,29204.925556650002,01,4.21,2017Q3
MARINA BAY SUITES,30092.013121499999,29204.925556650002,01,4.29,2016Q2
SPOTTISWOODE SUITES,28459.5247,28717.8664,02,5.51,2017Q4
SPOTTISWOODE SUITES,28459.5247,28717.8664,02,5.57,2017Q3
OLEANAS RESIDENCE,28666.642750540001,30680.00690995,09,3.15,2016Q4
OLEANAS RESIDENCE,28666.642750540001,30680.00690995,09,3.1,2017Q3
OLEANAS RESIDENCE,28666.642750540001,30680.00690995,09,3.07,2016Q3
OLEANAS RESIDENCE,28666.642750540001,30680.00690995,09,3.26,2016Q1
OLEANAS RESIDENCE,28666.642750540001,30680.00690995,09,2.87,2017Q1
OLEANAS RESIDENCE,28666.642750540001,30680.00690995,09,3.02,2016Q2
OLEANAS RESIDENCE,28666.642750540001,30680.00690995,09,3.3,2015Q3
FABER GARDEN CONDOMINIUM,27642.112893189999,38228.199868,20,2.07,2015Q1
FABER GARDEN CONDOMINIUM,27642.112893189999,38228.199868,20,1.65,2017Q4
FABER GARDEN CONDOMINIUM,27642.112893189999,38228.199868,20,1.85,2017Q1
FABER GARDEN CONDOMINIUM,27642.112893189999,38228.199868,20,1.74,2016Q4
THE TRILLIUM,27930.60996156,30728.825689690001,09,4.56,2015Q2
THE TRILLIUM,27930.60996156,30728.825689690001,09,4.56,2015Q1
THE TRILLIUM,27930.60996156,30728.825689690001,09,4.18,2017Q2
THE TRILLIUM,27930.60996156,30728.825689690001,09,3.97,2016Q4
THE TRILLIUM,27930.60996156,30728.825689690001,09,4.34,2015Q3
THE TRILLIUM,27930.60996156,30728.825689690001,09,3.83,2017Q1
THE TRILLIUM,27930.60996156,30728.825689690001,09,3.94,2015Q4
THE TRILLIUM,27930.60996156,30728.825689690001,09,3.76,2017Q4
THE TRILLIUM,27930.60996156,30728.825689690001,09,3.99,2016Q2
THE TRILLIUM,27930.60996156,30728.825689690001,09,3.89,2017Q3
THE TRILLIUM,27930.60996156,30728.825689690001,09,4.65,2016Q1
THE TRILLIUM,27930.60996156,30728.825689690001,09,3.89,2016Q3
SUITES @ EASTCOAST,39002.937,32953.9174,15,5.34,2015Q1
SUITES @ EASTCOAST,39002.937,32953.9174,15,5.05,2015Q2
SUITES @ EASTCOAST,39002.937,32953.9174,15,4.38,2016Q4
SUITES @ EASTCOAST,39002.937,32953.9174,15,4.92,2015Q3
SUITES @ EASTCOAST,39002.937,32953.9174,15,4.23,2017Q1
SUITES @ EASTCOAST,39002.937,32953.9174,15,4.11,2017Q4
SUITES @ EASTCOAST,39002.937,32953.9174,15,4.24,2017Q3
SUITES @ EASTCOAST,39002.937,32953.9174,15,4.99,2015Q4
SUITES @ EASTCOAST,39002.937,32953.9174,15,4.98,2016Q1
SUITES @ EASTCOAST,39002.937,32953.9174,15,4.65,2016Q2
THE JADE,18685.01304464,36819.325430709998,23,3.51,2015Q2
THE JADE,18685.01304464,36819.325430709998,23,3.42,2015Q1
THE JADE,18685.01304464,36819.325430709998,23,3.33,2016Q4
THE JADE,18685.01304464,36819.325430709998,23,3.42,2015Q3
THE JADE,18685.01304464,36819.325430709998,23,2.94,2017Q4
THE JADE,18685.01304464,36819.325430709998,23,3.07,2017Q2
THE JADE,18685.01304464,36819.325430709998,23,3.15,2016Q3
THE JADE,18685.01304464,36819.325430709998,23,3.33,2016Q1
THE JADE,18685.01304464,36819.325430709998,23,3.29,2017Q3
THE JADE,18685.01304464,36819.325430709998,23,3.51,2015Q4
THE JADE,18685.01304464,36819.325430709998,23,3.16,2016Q2
BURLINGTON SQUARE,30140.9356,31622.7553,07,4.22,2015Q2
BURLINGTON SQUARE,30140.9356,31622.7553,07,4.22,2015Q3
BURLINGTON SQUARE,30140.9356,31622.7553,07,4.41,2015Q1
BURLINGTON SQUARE,30140.9356,31622.7553,07,4.05,2016Q2
BURLINGTON SQUARE,30140.9356,31622.7553,07,4.04,2016Q1
BURLINGTON SQUARE,30140.9356,31622.7553,07,3.93,2016Q4
BURLINGTON SQUARE,30140.9356,31622.7553,07,3.85,2017Q1
BURLINGTON SQUARE,30140.9356,31622.7553,07,3.75,2017Q3
BURLINGTON SQUARE,30140.9356,31622.7553,07,3.81,2017Q4
BURLINGTON SQUARE,30140.9356,31622.7553,07,3.84,2016Q3
BURLINGTON SQUARE,30140.9356,31622.7553,07,3.84,2017Q2
BURLINGTON SQUARE,30140.9356,31622.7553,07,4.1,2015Q4
THE INSPIRA,28622.906453760002,30480.367212830001,09,5.02,2015Q2
THE INSPIRA,28622.906453760002,30480.367212830001,09,5.23,2015Q1
THE INSPIRA,28622.906453760002,30480.367212830001,09,4.84,2015Q3
THE INSPIRA,28622.906453760002,30480.367212830001,09,4.16,2017Q1
THE INSPIRA,28622.906453760002,30480.367212830001,09,4.75,2017Q2
THE INSPIRA,28622.906453760002,30480.367212830001,09,4.45,2016Q3
THE INSPIRA,28622.906453760002,30480.367212830001,09,5.34,2016Q1
THE INSPIRA,28622.906453760002,30480.367212830001,09,5.23,2017Q3
THE INSPIRA,28622.906453760002,30480.367212830001,09,5.13,2016Q2
OKIO,30223.107994059999,33814.523068180004,12,4.65,2015Q2
OKIO,30223.107994059999,33814.523068180004,12,4.29,2017Q2
OKIO,30223.107994059999,33814.523068180004,12,4.65,2017Q3
OKIO,30223.107994059999,33814.523068180004,12,4.44,2016Q3
OKIO,30223.107994059999,33814.523068180004,12,4.29,2017Q1
OKIO,30223.107994059999,33814.523068180004,12,4.56,2016Q2
OKIO,30223.107994059999,33814.523068180004,12,4.73,2015Q3
EURO-ASIA PARK,31803.453114179999,35363.458644520001,13,2.55,2015Q3
EURO-ASIA PARK,31803.453114179999,35363.458644520001,13,2.37,2017Q3
EURO-ASIA PARK,31803.453114179999,35363.458644520001,13,2.4,2016Q2
THE VISION,20348.147235570001,31181.661643940001,05,3.32,2015Q2
THE VISION,20348.147235570001,31181.661643940001,05,3.46,2015Q1
THE VISION,20348.147235570001,31181.661643940001,05,3.37,2016Q3
THE VISION,20348.147235570001,31181.661643940001,05,3.21,2017Q2
THE VISION,20348.147235570001,31181.661643940001,05,3.33,2016Q4
THE VISION,20348.147235570001,31181.661643940001,05,3.26,2015Q3
THE VISION,20348.147235570001,31181.661643940001,05,3.22,2017Q4
THE VISION,20348.147235570001,31181.661643940001,05,3.18,2017Q1
THE VISION,20348.147235570001,31181.661643940001,05,3.32,2017Q3
THE VISION,20348.147235570001,31181.661643940001,05,3.32,2016Q1
BULLION PARK,28255.94553315,41579.217849830002,26,2.91,2015Q2
BULLION PARK,28255.94553315,41579.217849830002,26,2.46,2015Q3
BULLION PARK,28255.94553315,41579.217849830002,26,2.78,2015Q1
BULLION PARK,28255.94553315,41579.217849830002,26,2.78,2016Q2
BULLION PARK,28255.94553315,41579.217849830002,26,2.78,2016Q1
BULLION PARK,28255.94553315,41579.217849830002,26,2.46,2016Q4
BULLION PARK,28255.94553315,41579.217849830002,26,2.61,2017Q1
BULLION PARK,28255.94553315,41579.217849830002,26,2.45,2017Q3
BULLION PARK,28255.94553315,41579.217849830002,26,2.38,2017Q4
BULLION PARK,28255.94553315,41579.217849830002,26,2.37,2016Q3
BULLION PARK,28255.94553315,41579.217849830002,26,2.63,2017Q2
BULLION PARK,28255.94553315,41579.217849830002,26,2.56,2015Q4
CUBE 8,28935.477449389999,34524.088236759998,11,4.21,2015Q2
CUBE 8,28935.477449389999,34524.088236759998,11,5,2015Q1
CUBE 8,28935.477449389999,34524.088236759998,11,4.56,2015Q3
CUBE 8,28935.477449389999,34524.088236759998,11,4.25,2017Q2
CUBE 8,28935.477449389999,34524.088236759998,11,3.39,2017Q1
CUBE 8,28935.477449389999,34524.088236759998,11,4.04,2016Q1
CUBE 8,28935.477449389999,34524.088236759998,11,3.46,2017Q3
CUBE 8,28935.477449389999,34524.088236759998,11,3.87,2016Q4
CUBE 8,28935.477449389999,34524.088236759998,11,3.7,2017Q4
CUBE 8,28935.477449389999,34524.088236759998,11,3.98,2015Q4
CUBE 8,28935.477449389999,34524.088236759998,11,3.62,2016Q3
CUBE 8,28935.477449389999,34524.088236759998,11,3.69,2016Q2
JERVOIS LODGE,26857.514287099998,30717.224515899999,10,3.43,2015Q2
JERVOIS LODGE,26857.514287099998,30717.224515899999,10,2.96,2017Q2
JERVOIS LODGE,26857.514287099998,30717.224515899999,10,3.06,2017Q3
JERVOIS LODGE,26857.514287099998,30717.224515899999,10,3.13,2016Q1
KENSINGTON SQUARE,33470.249310559998,36380.81652123,19,3.26,2017Q1
KENSINGTON SQUARE,33470.249310559998,36380.81652123,19,3.59,2016Q4
KENSINGTON SQUARE,33470.249310559998,36380.81652123,19,3.26,2017Q4
KENSINGTON SQUARE,33470.249310559998,36380.81652123,19,3.26,2017Q2
SEA ESTA,42104.1343,40000.3591,18,2.93,2015Q3
SEA ESTA,42104.1343,40000.3591,18,2.65,2016Q1
SEA ESTA,42104.1343,40000.3591,18,2.44,2017Q2
SEA ESTA,42104.1343,40000.3591,18,2.64,2017Q1
SEA ESTA,42104.1343,40000.3591,18,2.55,2017Q4
SEA ESTA,42104.1343,40000.3591,18,2.55,2017Q3
SEA ESTA,42104.1343,40000.3591,18,2.68,2015Q4
SEA ESTA,42104.1343,40000.3591,18,2.53,2016Q3
SEA ESTA,42104.1343,40000.3591,18,2.55,2016Q4
HERITAGE VIEW,22533.820411340002,31870.092034949999,05,3.92,2015Q1
HERITAGE VIEW,22533.820411340002,31870.092034949999,05,3.92,2015Q3
HERITAGE VIEW,22533.820411340002,31870.092034949999,05,3.7,2015Q2
HERITAGE VIEW,22533.820411340002,31870.092034949999,05,3.58,2017Q1
HERITAGE VIEW,22533.820411340002,31870.092034949999,05,3.56,2016Q4
HERITAGE VIEW,22533.820411340002,31870.092034949999,05,3.49,2017Q4
HERITAGE VIEW,22533.820411340002,31870.092034949999,05,3.52,2017Q3
HERITAGE VIEW,22533.820411340002,31870.092034949999,05,3.51,2016Q1
HERITAGE VIEW,22533.820411340002,31870.092034949999,05,3.42,2016Q2
HERITAGE VIEW,22533.820411340002,31870.092034949999,05,3.51,2016Q3
HERITAGE VIEW,22533.820411340002,31870.092034949999,05,3.56,2015Q4
HERITAGE VIEW,22533.820411340002,31870.092034949999,05,3.25,2017Q2
PARC PALAIS,20378.181742530001,37680.17641956,21,2.12,2015Q2
PARC PALAIS,20378.181742530001,37680.17641956,21,2.32,2015Q1
PARC PALAIS,20378.181742530001,37680.17641956,21,2.09,2015Q4
PARC PALAIS,20378.181742530001,37680.17641956,21,2.2,2016Q1
PARC PALAIS,20378.181742530001,37680.17641956,21,1.95,2017Q2
PARC PALAIS,20378.181742530001,37680.17641956,21,2.06,2016Q3
PARC PALAIS,20378.181742530001,37680.17641956,21,2.09,2017Q3
PARC PALAIS,20378.181742530001,37680.17641956,21,2.02,2017Q4
PARC PALAIS,20378.181742530001,37680.17641956,21,2.09,2016Q4
PARC PALAIS,20378.181742530001,37680.17641956,21,2.19,2017Q1
PARC PALAIS,20378.181742530001,37680.17641956,21,2.29,2015Q3
PARC PALAIS,20378.181742530001,37680.17641956,21,2.02,2016Q2
STRATFORD COURT,41273.712951229999,34533.2872135,16,2.32,2016Q4
STRATFORD COURT,41273.712951229999,34533.2872135,16,2.61,2015Q3
STRATFORD COURT,41273.712951229999,34533.2872135,16,2.5,2016Q2
THE PEARL @ MOUNT FABER,27040.264310900001,28113.694791680001,04,3.89,2015Q3
THE PEARL @ MOUNT FABER,27040.264310900001,28113.694791680001,04,3.51,2016Q2
THE PEARL @ MOUNT FABER,27040.264310900001,28113.694791680001,04,3.41,2017Q3
RIVER ISLES,36976.5793,42095.0812,19,2.32,2016Q2
RIVER ISLES,36976.5793,42095.0812,19,2.52,2016Q1
RIVER ISLES,36976.5793,42095.0812,19,2.21,2017Q2
RIVER ISLES,36976.5793,42095.0812,19,2.32,2017Q4
RIVER ISLES,36976.5793,42095.0812,19,2.25,2017Q3
RIVER ISLES,36976.5793,42095.0812,19,2.25,2016Q3
RIVER ISLES,36976.5793,42095.0812,19,2.17,2017Q1
THE ORCHARD RESIDENCES,27811.9021,31791.4718,09,5.96,2017Q2
THE ORCHARD RESIDENCES,27811.9021,31791.4718,09,5.53,2017Q1
THE ORCHARD RESIDENCES,27811.9021,31791.4718,09,6.05,2015Q4
THE ORCHARD RESIDENCES,27811.9021,31791.4718,09,6.64,2016Q2
THE ORCHARD RESIDENCES,27811.9021,31791.4718,09,5.61,2017Q3
GRANDE VISTA,30090.436406929998,41199.115795159999,28,1.89,2016Q3
PEARL BANK APARTMENT,28719.68217439,29485.916300739999,03,2.42,2015Q2
PEARL BANK APARTMENT,28719.68217439,29485.916300739999,03,2.51,2015Q1
PEARL BANK APARTMENT,28719.68217439,29485.916300739999,03,2.41,2016Q1
PEARL BANK APARTMENT,28719.68217439,29485.916300739999,03,2.43,2017Q2
PEARL BANK APARTMENT,28719.68217439,29485.916300739999,03,2.24,2017Q3
PEARL BANK APARTMENT,28719.68217439,29485.916300739999,03,2.06,2017Q4
PEARL BANK APARTMENT,28719.68217439,29485.916300739999,03,1.98,2016Q4
PEARL BANK APARTMENT,28719.68217439,29485.916300739999,03,2.52,2015Q3
PEARL BANK APARTMENT,28719.68217439,29485.916300739999,03,2.47,2017Q1
THE MAKENA,34766.044545990003,31002.55468182,15,2.82,2015Q2
THE MAKENA,34766.044545990003,31002.55468182,15,2.81,2015Q1
THE MAKENA,34766.044545990003,31002.55468182,15,2.64,2016Q4
THE MAKENA,34766.044545990003,31002.55468182,15,2.75,2015Q3
THE MAKENA,34766.044545990003,31002.55468182,15,2.62,2017Q1
THE MAKENA,34766.044545990003,31002.55468182,15,2.57,2017Q4
THE MAKENA,34766.044545990003,31002.55468182,15,2.65,2017Q2
THE MAKENA,34766.044545990003,31002.55468182,15,2.65,2016Q3
THE MAKENA,34766.044545990003,31002.55468182,15,2.69,2015Q4
THE MAKENA,34766.044545990003,31002.55468182,15,2.67,2016Q1
THE MAKENA,34766.044545990003,31002.55468182,15,2.71,2016Q2
THE MAKENA,34766.044545990003,31002.55468182,15,2.58,2017Q3
SPANISH VILLAGE,24878.57691187,32936.14325354,10,3.36,2015Q1
SPANISH VILLAGE,24878.57691187,32936.14325354,10,2.88,2015Q2
SPANISH VILLAGE,24878.57691187,32936.14325354,10,2.43,2016Q2
SPANISH VILLAGE,24878.57691187,32936.14325354,10,2.61,2017Q2
SPANISH VILLAGE,24878.57691187,32936.14325354,10,2.68,2016Q4
SPANISH VILLAGE,24878.57691187,32936.14325354,10,3,2017Q1
SPANISH VILLAGE,24878.57691187,32936.14325354,10,2.51,2017Q4
SPANISH VILLAGE,24878.57691187,32936.14325354,10,2.84,2016Q3
SPANISH VILLAGE,24878.57691187,32936.14325354,10,2.65,2017Q3
SPANISH VILLAGE,24878.57691187,32936.14325354,10,2.94,2015Q3
SPANISH VILLAGE,24878.57691187,32936.14325354,10,3.05,2015Q4
SPANISH VILLAGE,24878.57691187,32936.14325354,10,2.67,2016Q1
BARTLEY RIDGE,33290.3559,35838.0956,13,3.19,2017Q1
BARTLEY RIDGE,33290.3559,35838.0956,13,3.42,2016Q4
BARTLEY RIDGE,33290.3559,35838.0956,13,3.06,2017Q3
BARTLEY RIDGE,33290.3559,35838.0956,13,3.28,2017Q4
BARTLEY RIDGE,33290.3559,35838.0956,13,3.1,2017Q2
THE CREST,26568.6495,30572.1655,03,4.48,2017Q4
SUNSHINE PLAZA,29927.890135039998,31438.792224139999,07,4.65,2015Q2
SUNSHINE PLAZA,29927.890135039998,31438.792224139999,07,4.65,2015Q2
SUNSHINE PLAZA,29927.890135039998,31438.792224139999,07,4.52,2015Q3
SUNSHINE PLAZA,29927.890135039998,31438.792224139999,07,4.52,2015Q3
SUNSHINE PLAZA,29927.890135039998,31438.792224139999,07,4.36,2017Q2
SUNSHINE PLAZA,29927.890135039998,31438.792224139999,07,4.36,2017Q2
SUNSHINE PLAZA,29927.890135039998,31438.792224139999,07,4.2,2017Q4
SUNSHINE PLAZA,29927.890135039998,31438.792224139999,07,4.2,2017Q4
SUNSHINE PLAZA,29927.890135039998,31438.792224139999,07,4.13,2016Q3
SUNSHINE PLAZA,29927.890135039998,31438.792224139999,07,4.13,2016Q3
SUNSHINE PLAZA,29927.890135039998,31438.792224139999,07,4.22,2017Q3
SUNSHINE PLAZA,29927.890135039998,31438.792224139999,07,4.22,2017Q3
SUNSHINE PLAZA,29927.890135039998,31438.792224139999,07,4.29,2016Q1
SUNSHINE PLAZA,29927.890135039998,31438.792224139999,07,4.29,2016Q1
SUNSHINE PLAZA,29927.890135039998,31438.792224139999,07,4.41,2016Q2
SUNSHINE PLAZA,29927.890135039998,31438.792224139999,07,4.41,2016Q2
ONE JERVOIS,27136.634158450001,30598.000962799998,10,4.35,2015Q2
ONE JERVOIS,27136.634158450001,30598.000962799998,10,4.18,2015Q1
ONE JERVOIS,27136.634158450001,30598.000962799998,10,3.82,2017Q2
